scd,gender,age_grp,weekday,total_qty,total_amt,event_product,amt/qty,num_category,ctg_0,ctg_1,ctg_2,ctg_3,prime_yn
20230112081694,1,6,1,25,13.07107218827772,1,0.5228428875311087,1,1,0,0,0,0
20230112081924,1,6,1,1,11.771482491094766,1,11.771482491094766,1,1,0,0,0,0
20230112081926,0,4,1,3,12.006517438790189,1,4.002172479596729,1,1,0,0,0,0
20230112082102,0,5,1,6,13.171977963549317,1,2.1953296605915527,1,1,0,0,0,1
20230112082266,0,5,1,10,40.09935371977271,0,5.533380358093515,3,1,1,0,0,0
20230112082487,1,5,1,15,23.00462755099646,2,1.7302007537721202,1,0,0,0,1,0
20230112082518,1,5,1,25,14.482057570205727,1,0.5792823028082291,1,1,0,0,0,0
20230112082623,0,4,1,11,12.453413076823548,1,1.1321284615294134,1,1,0,0,0,1
20230112082747,0,5,1,11,71.5523188848181,0,7.032902695189815,4,1,1,0,1,1
20230112082904,0,5,1,42,14.052030643196815,1,0.3345721581713527,1,1,0,0,0,1
20230112082920,1,5,1,1,11.737515968943349,1,11.737515968943349,1,1,0,0,0,0
20230112083067,1,5,1,10,13.441429284741124,1,1.3441429284741124,1,1,0,0,0,1
20230112083265,0,3,1,1,11.689966437320258,1,11.689966437320258,1,1,0,0,0,1
20230112083566,0,4,1,10,13.5611742827853,1,1.35611742827853,1,1,0,0,0,1
20230112083778,0,5,1,7,56.051287741646355,1,8.535389329800847,3,1,1,1,0,0
20230112083979,1,4,1,5,34.97018451094038,3,7.790277833672524,2,1,0,0,0,0
20230112083986,0,4,1,21,85.0571292686669,0,5.721359138064904,3,1,0,1,1,1
20230112084166,0,4,1,9,13.432221728400132,1,1.4924690809333478,1,1,0,0,0,0
20230112084253,1,4,1,6,12.64764464953162,1,2.1079407749219365,1,1,0,0,0,1
20230112084264,0,4,1,20,10.631350120184528,0,0.5315675060092264,1,0,0,1,0,1
20230112084394,0,5,1,2,20.65358518649372,1,10.32679259324686,1,0,0,1,0,0
20230112084550,1,4,1,29,13.854478354521463,1,0.4777406329145332,1,1,0,0,0,0
20230112084745,0,3,1,5,12.444758782643088,1,2.4889517565286177,1,1,0,0,0,1
20230112084795,1,5,1,10,13.408911306959125,1,1.3408911306959124,1,1,0,0,0,1
20230112084844,0,2,1,1,10.1251099474784,1,10.1251099474784,1,0,0,1,0,0
20230112085235,1,3,1,13,43.08199273252497,0,5.070297659352728,3,1,0,0,1,1
20230112085449,0,5,1,1,10.176411254012365,1,10.176411254012365,1,0,0,1,0,0
20230112085488,0,4,1,1,11.737515968943349,1,11.737515968943349,1,1,0,0,0,0
20230112085764,1,5,1,3,12.836122931975446,1,4.278707643991815,1,1,0,0,0,0
20230112085964,0,4,1,1,10.1251099474784,1,10.1251099474784,1,0,0,1,0,0
20230112086025,0,4,1,1,11.771482491094766,1,11.771482491094766,1,1,0,0,0,0
20230112086131,1,4,1,1,10.481251939552507,1,10.481251939552507,1,1,0,0,0,0
20230112086260,0,5,1,9,36.64476045530096,1,7.061015438267603,1,0,0,1,0,0
20230112086354,0,4,1,13,70.56095053957056,0,7.28438151424649,5,1,1,1,1,0
20230112086491,0,3,1,1,11.664942441499328,1,11.664942441499328,1,1,0,0,0,1
20230112086566,0,4,1,20,99.62111493217651,1,5.755698154840252,3,1,1,1,0,1
20230112086659,0,4,1,34,154.0106209677258,2,5.578280332974049,5,1,1,1,1,1
20230112086934,0,3,1,1,9.998024706360116,0,9.998024706360116,1,0,0,1,0,0
20230112087136,1,4,1,2,11.225416710831292,1,5.612708355415646,1,1,0,0,0,0
20230112087193,0,4,1,10,82.78593605271172,0,8.278593605271173,4,1,1,0,1,0
20230112087397,0,2,1,43,204.45418762805485,1,7.526806336213368,4,1,1,1,1,0
20230112087443,0,3,1,20,138.21121538745038,0,7.420572508981134,5,1,1,1,1,0
20230112087461,0,4,1,1,9.592059086354348,0,9.592059086354348,1,1,0,0,0,1
20230112087897,0,3,1,12,59.094554886391364,0,6.312451251864398,5,1,1,0,1,0
20230112087915,0,3,1,5,37.94092519103288,1,8.290133053550274,1,0,0,1,0,1
20230113088089,0,3,1,1,10.197909361850968,1,10.197909361850968,1,0,0,1,0,0
20230113088159,1,4,1,3,11.156550476040492,1,3.718850158680164,1,1,0,0,0,0
20230113088296,1,4,1,2,20.207625467539316,2,10.103812733769658,1,0,0,1,0,1
20230113088343,1,5,1,1,9.949893925350285,1,9.949893925350285,1,0,0,1,0,1
20230113088357,0,4,1,14,74.53639263734321,0,6.579519093895075,5,1,0,1,1,0
20230113088379,0,4,1,8,69.2361066418411,1,8.654513330230138,5,1,1,1,1,0
20230113088477,0,4,1,9,33.79690911103078,0,5.649937711710322,3,1,0,0,1,0
20230113088491,1,5,1,6,13.39562345098129,1,2.232603908496882,1,1,0,0,0,1
20230113088507,1,3,1,5,37.447861964194416,0,8.178252975120682,3,1,1,1,1,0
20230113088540,0,5,1,1,10.1251099474784,1,10.1251099474784,1,0,0,1,0,0
20230113088610,0,5,1,2,19.99176880360419,2,9.995884401802096,1,0,0,1,0,1
20230113088630,0,5,1,6,39.23853290287134,1,7.4656808431012935,2,1,0,1,0,1
20230113088834,0,5,1,1,11.664942441499328,1,11.664942441499328,1,1,0,0,0,1
20230113088890,0,3,1,33,132.91084833805849,2,5.891125561719826,3,1,0,1,1,1
20230113088893,0,4,1,39,253.6629173439007,0,7.128990754494395,5,1,1,1,1,1
20230113089090,1,4,1,18,13.353476685668044,1,0.7418598158704469,1,1,0,0,0,0
20230113089097,1,4,1,1,10.202814064582626,1,10.202814064582626,1,1,0,0,0,0
20230113089113,1,5,1,9,66.23951109220431,2,8.575552931853961,5,1,1,1,1,0
20230113089731,0,5,1,1,10.481251939552507,1,10.481251939552507,1,1,0,0,0,0
20230113089813,1,6,1,1,11.162431380106575,1,11.162431380106575,1,1,0,0,0,1
20230113089837,1,3,1,34,35.96142800062849,3,1.0611885582483727,3,1,0,0,1,1
20230113089913,0,6,1,1,10.103812733769658,1,10.103812733769658,1,0,0,1,0,1
20230113089994,0,2,1,8,25.110959794353583,2,4.07125671297876,1,1,0,0,0,0
20230113090058,0,5,1,11,57.671021134246885,1,6.0879973146971365,3,1,1,0,0,0
20230113090178,1,4,1,5,12.84853424174625,1,2.56970684834925,1,1,0,0,0,1
20230113090218,0,5,1,1,10.455675824642752,0,10.455675824642752,1,0,0,1,0,0
20230113090266,0,2,1,9,27.601472849899316,0,4.79623035369248,2,1,0,0,1,1
20230113090312,0,4,1,44,13.926371021144186,1,0.3165084322987315,1,1,0,0,0,1
20230113090321,1,6,1,2,10.545367754151744,1,5.272683877075872,1,1,0,0,0,0
20230113090327,0,4,1,35,178.5276789788862,1,6.316127890443257,5,1,0,1,1,1
20230113090328,1,2,1,1,10.08372360283906,1,10.08372360283906,1,0,0,1,0,1
20230113090385,1,6,1,11,12.453413076823548,1,1.1321284615294134,1,1,0,0,0,1
20230113090439,0,4,1,5,24.065054426931447,2,7.32057568727237,1,1,0,0,0,0
20230113090444,0,4,1,4,33.85687806195219,0,8.464219515488047,2,1,1,0,0,0
20230113090573,1,4,1,1,10.725929036924466,1,10.725929036924466,1,1,0,0,0,0
20230113090654,0,4,1,96,15.613649799763138,1,0.16264218541419936,1,1,0,0,0,0
20230113090722,0,4,1,68,262.1483455032916,1,6.080945481775856,7,1,1,1,1,0
20230113090863,0,5,1,2,11.928149466466664,1,5.964074733233332,1,1,0,0,0,0
20230113090917,1,3,1,30,13.815809513272685,1,0.4605269837757561,1,1,0,0,0,1
20230113090959,1,3,1,1,9.200391041122517,1,9.200391041122517,1,1,0,0,0,0
20230113091229,0,5,1,1,11.235008887808728,1,11.235008887808728,1,1,0,0,0,0
20230113091383,0,6,1,23,53.20743354178719,0,4.210487242825364,2,1,0,0,1,1
20230113091405,1,4,1,6,55.701943425379916,2,9.28365723756332,4,0,1,1,1,0
20230113091542,1,6,1,3,13.131386545902018,1,4.377128848634006,1,0,0,0,1,1
20230113091743,0,4,1,1,12.105351352020772,1,12.105351352020772,1,0,0,0,1,0
20230113091768,0,3,1,81,127.21152485785906,0,4.507578470161264,6,1,1,1,1,0
20230113091788,1,4,1,1,11.58989576532275,1,11.58989576532275,1,0,0,0,1,0
20230113091817,0,3,1,6,12.229989347423585,1,2.038331557903931,1,1,0,0,0,0
20230113091866,0,5,1,10,11.544433821905134,1,1.1544433821905133,1,1,0,0,0,0
20230113091925,0,5,1,2,9.611730522042317,1,4.805865261021158,1,1,0,0,0,0
20230113091989,0,5,1,3,12.2049420065988,1,4.0683140021996005,1,1,0,0,0,1
20230113092033,0,3,1,10,13.481492706873176,1,1.3481492706873177,1,1,0,0,0,0
20230113092076,0,5,1,12,83.99964817986996,0,7.507749533574466,3,1,0,1,1,1
20230113092094,0,5,1,1,10.961295207644392,1,10.961295207644392,1,1,0,0,0,0
20230113092185,0,3,1,2,12.120422160288976,1,6.060211080144488,1,1,0,0,0,1
20230113092202,1,2,1,9,13.554467819895985,1,1.5060519799884426,1,1,0,0,0,1
20230113092216,0,4,1,1,10.176411254012365,1,10.176411254012365,1,0,0,1,0,0
20230113092224,0,5,1,1,10.201033318424798,1,10.201033318424798,1,0,0,0,1,0
20230113092237,0,5,1,9,47.35372005286098,0,6.31766614291764,2,1,0,1,0,0
20230113092248,1,6,1,5,37.72142160401904,0,8.317361516997423,2,1,0,0,0,0
20230113092290,1,4,1,1,10.103812733769658,1,10.103812733769658,1,0,0,1,0,1
20230113092292,0,4,1,2,17.85770925193468,1,8.92885462596734,2,1,0,0,1,1
20230113092315,1,4,1,5,12.528920345377175,1,2.505784069075435,1,0,0,0,1,1
20230113092405,1,4,1,19,86.92310804590234,0,5.94352407207152,6,1,1,1,0,0
20230113092423,0,3,1,3,22.014963495001904,2,8.12022285350538,1,1,0,0,0,1
20230113092492,1,4,1,3,12.27752316120077,1,4.092507720400257,1,1,0,0,0,0
20230113092568,1,4,1,50,217.57938858886172,0,5.954487824576781,6,1,0,1,1,1
20230113092571,1,5,1,48,13.16848522287091,1,0.27434344214314393,1,0,0,0,1,0
20230113092591,1,4,1,3,27.716896342913873,1,9.238965447637957,2,1,0,1,0,0
20230113092598,0,3,1,3,11.57984552299625,1,3.8599485076654165,1,1,0,0,0,0
20230113092698,1,3,1,9,12.965711906537503,1,1.4406346562819448,1,1,0,0,0,0
20230113092732,0,5,1,5,27.643182731273214,0,7.00400788941764,1,0,1,0,0,1
20230113092734,0,5,1,18,70.64346819147639,0,6.844229245417745,3,1,1,0,1,0
20230113092763,0,3,1,42,192.23417300736526,1,5.782549407187973,5,1,1,0,1,1
20230113092764,1,4,1,1,10.202814064582626,1,10.202814064582626,1,1,0,0,0,0
20230113092796,1,5,1,4,12.548715092903311,1,3.137178773225828,1,1,0,0,0,1
20230113092886,1,3,1,7,12.149507585033072,1,1.7356439407190103,1,1,0,0,0,0
20230113092913,1,4,1,5,11.843825060371518,1,2.3687650120743036,1,0,0,0,1,1
20230113093192,0,4,1,5,11.902206989137602,1,2.3804413978275205,1,1,0,0,0,1
20230113093206,0,5,1,27,89.44623023004968,0,3.787301971697395,5,0,1,1,1,0
20230113093295,1,3,1,2,11.461642696843066,1,5.730821348421533,1,1,0,0,0,0
20230113093308,0,4,1,4,27.969425591793296,0,7.70192732680658,2,0,1,0,0,0
20230113093324,1,4,1,1,11.21142840348472,1,11.21142840348472,1,1,0,0,0,0
20230113093325,1,4,1,1,11.737515968943349,1,11.737515968943349,1,1,0,0,0,0
20230113093326,1,6,1,38,13.702342979678836,1,0.360587973149443,1,1,0,0,0,0
20230113093694,1,3,1,2,18.690520039096725,2,9.345260019548363,2,1,0,1,0,0
20230113093745,1,5,1,3,11.204237641759402,1,3.7347458805864675,1,1,0,0,0,0
20230113093793,0,4,1,19,120.12262387178384,0,7.006486850792594,5,1,1,1,1,1
20230113093902,1,4,1,1,11.69890698259567,1,11.69890698259567,1,1,0,0,0,1
20230113093935,0,4,1,5,11.940843280579326,1,2.388168656115865,1,1,0,0,0,0
20230113093942,0,4,1,29,147.82962026030066,0,5.639714076410614,4,1,1,0,0,0
20230113093947,1,4,1,13,12.635732681428562,1,0.9719794370329663,1,1,0,0,0,1
20230113094011,0,5,1,28,194.6480857582092,1,7.427272880974761,5,1,1,1,1,0
20230113094117,0,4,1,2,11.024562326632154,1,5.512281163316077,1,1,0,0,0,0
20230113094123,0,4,1,42,187.90118590918703,0,6.109017797104184,4,1,1,0,1,1
20230113094138,1,2,1,2,10.893047333337728,1,5.446523666668864,1,1,0,0,0,0
20230113094149,0,3,1,1,11.178920182912805,1,11.178920182912805,1,1,0,0,0,0
20230113094167,0,3,1,7,35.71133333545396,0,5.506712104479316,2,0,1,1,0,0
20230113094276,0,6,1,1,10.176411254012365,1,10.176411254012365,1,0,0,1,0,0
20230113094290,0,4,1,30,13.45617779944914,1,0.448539259981638,1,1,0,0,0,1
20230113094291,1,3,1,118,72.7800296082775,0,0.6462398933240211,2,1,0,1,0,0
20230113094309,1,3,1,7,61.41507922766389,0,8.773582746809128,4,1,1,1,0,1
20230113094377,0,3,1,97,14.660738277086878,1,0.15114163172254513,1,1,0,0,0,0
20230113094409,0,5,1,2,11.152830393342503,1,5.576415196671252,1,1,0,0,0,1
20230113094428,1,5,1,12,44.15157995710426,3,5.1427949269816,2,1,0,0,1,0
20230113094530,0,3,1,6,18.86650297694564,0,5.589578046962635,2,1,0,1,0,0
20230113094540,1,4,1,2,11.372938997391172,1,5.686469498695586,1,1,0,0,0,1
20230113094553,0,4,1,4,12.644885485317364,1,3.161221371329341,1,1,0,0,0,1
20230113094582,0,4,1,1,10.176411254012365,1,10.176411254012365,1,0,0,1,0,0
20230113094590,0,2,1,8,26.79424277060946,0,4.978860185159168,3,1,0,1,0,0
20230113094605,0,4,1,6,50.65727416807559,0,8.442879028012598,5,1,1,1,0,0
20230113094703,1,3,1,4,36.24837013459376,0,9.06209253364844,2,1,1,0,0,0
20230113094710,1,5,1,4,12.901379991252446,1,3.2253449978131115,1,1,0,0,0,1
20230113094737,0,4,1,6,33.063343430940975,0,5.969892274572756,2,0,1,0,0,1
20230113094744,0,5,1,4,36.40636979447425,0,9.101592448618563,3,0,1,1,0,0
20230113094771,0,5,1,5,12.940604062522764,1,2.588120812504553,1,1,0,0,0,0
20230113094784,0,4,1,3,19.826622735062855,2,7.348344504292978,1,1,0,0,0,1
20230113094816,1,4,1,1,11.178920182912805,1,11.178920182912805,1,1,0,0,0,0
20230113094866,0,4,1,1,11.771482491094766,1,11.771482491094766,1,1,0,0,0,0
20230113094910,0,4,1,25,42.5456196365564,0,5.700944318514814,3,1,0,0,1,0
20230113094931,0,4,1,6,19.531230931505483,0,3.2552051552509145,1,0,0,1,0,1
20230113094941,1,4,1,1,11.235008887808728,1,11.235008887808728,1,1,0,0,0,0
20230113094966,0,4,1,15,85.19548851929554,0,6.874933925652529,4,1,1,1,0,0
20230113094991,0,3,1,2,18.233620296331228,0,9.116810148165614,2,1,0,1,0,0
20230113095014,0,3,1,5,45.06946815350241,0,9.013893630700483,4,1,1,1,0,0
20230113095021,0,2,1,10,12.648836749680669,1,1.264883674968067,1,1,0,0,0,0
20230113095023,1,4,1,17,83.47484801934205,0,5.500462166168491,3,1,0,1,1,1
20230113095111,0,3,1,2,11.05881093278828,1,5.52940546639414,1,1,0,0,0,1
20230113095182,1,5,1,7,63.32050426069799,1,9.045786322956856,2,1,0,1,0,0
20230113095201,1,4,1,10,13.677145789087495,1,1.3677145789087495,1,1,0,0,0,1
20230113095247,0,2,1,1,9.906483061515926,0,9.906483061515926,1,1,0,0,0,0
20230113095338,1,2,1,1,11.049317340813348,1,11.049317340813348,1,1,0,0,0,0
20230113095355,1,4,1,4,34.61978718769258,0,8.654946796923145,2,1,1,0,0,0
20230113095395,0,3,1,15,82.52464521999462,1,7.296515652289451,4,1,1,1,0,1
20230113095417,0,6,1,1,10.176411254012365,1,10.176411254012365,1,0,0,1,0,0
20230113095425,0,4,1,14,86.64926366656142,0,7.149508842777091,4,1,1,1,0,0
20230113095556,0,4,1,13,88.68099586802464,2,7.311527548720092,5,1,1,1,1,1
20230113095586,0,5,1,1,10.104998803723223,1,10.104998803723223,1,0,0,1,0,0
20230113095610,0,4,1,2,11.03703252774426,0,5.51851626387213,1,0,0,1,0,1
20230113095717,0,4,1,4,34.28668716484472,0,8.57167179121118,2,0,1,0,0,0
20230113095730,0,3,1,2,20.207625467539316,2,10.103812733769658,1,0,0,1,0,1
20230113095792,0,3,1,10,10.90063911886528,0,1.090063911886528,1,0,1,0,0,1
20230113095976,0,5,1,6,38.795780181329505,0,7.311687943231228,1,1,0,0,0,0
20230113096128,0,3,1,2,17.054400281926846,0,8.527200140963423,2,1,1,0,0,1
20230113096151,1,3,1,5,13.056578212863007,1,2.6113156425726016,1,1,0,0,0,0
20230113096228,0,4,1,49,94.16853466754777,3,2.120144959852235,5,1,1,1,1,1
20230113096246,0,4,1,9,61.44730482558066,0,7.156848585209214,5,1,1,1,1,0
20230113096268,0,3,1,1,10.589937355648342,1,10.589937355648342,1,1,0,0,0,0
20230113096298,1,3,1,5,10.8312324344554,0,2.16624648689108,1,1,0,0,0,0
20230113096324,0,4,1,48,154.39313653591734,0,4.958973474190096,5,1,1,1,1,1
20230113096389,0,3,1,7,50.17822421987433,0,7.613543691528105,4,1,0,1,1,0
20230113096398,0,6,1,5,44.93013979497996,0,8.986027958995992,3,1,1,0,0,0
20230113096424,1,5,1,1,11.69890698259567,1,11.69890698259567,1,1,0,0,0,1
20230113096427,0,4,1,19,91.91284191818364,4,5.501692949442677,2,0,0,1,1,0
20230113096456,0,3,1,1,11.00011453846092,1,11.00011453846092,1,0,0,0,1,0
20230113096478,1,5,1,1,11.52555537087025,1,11.52555537087025,1,1,0,0,0,0
20230113096499,0,3,1,1,10.103812733769658,1,10.103812733769658,1,0,0,1,0,1
20230113096617,0,2,1,15,72.91479006105303,0,6.1080424592372005,4,1,1,1,0,0
20230113096648,0,4,1,3,28.747523575312997,1,9.582507858437666,3,1,0,0,1,0
20230113096650,1,5,1,1,9.13583231980112,0,9.13583231980112,1,1,0,0,0,1
20230114096665,0,4,0,24,165.18205032334708,1,7.296203928941997,5,1,1,1,1,1
20230114096717,0,4,0,15,97.62907220542455,0,7.252769692136085,5,1,1,1,1,0
20230114096731,0,4,0,9,28.74170869060157,0,5.348542523575056,2,1,0,0,0,0
20230114096800,0,4,0,1,10.103812733769658,1,10.103812733769658,1,0,0,1,0,1
20230114096826,1,3,0,8,10.075800860133011,0,1.2594751075166264,1,0,0,1,0,0
20230114096849,0,5,0,2,10.950824090522444,0,5.475412045261222,1,1,0,0,0,0
20230114096926,0,4,0,8,53.80917019790885,0,7.465877554558045,5,1,1,0,1,1
20230114096933,0,4,0,1,10.1251099474784,1,10.1251099474784,1,0,0,1,0,0
20230114096935,0,4,0,2,10.45380308398853,0,5.226901541994265,1,0,0,0,1,1
20230114096943,0,4,0,19,92.01739853827665,1,6.890233506128976,6,1,1,1,0,0
20230114097001,1,1,0,15,107.53521998968144,0,7.564469798346623,5,1,1,0,1,0
20230114097036,1,4,0,1,10.374084755582077,0,10.374084755582077,1,0,0,1,0,1
20230114097079,0,2,0,6,10.11662117122102,0,1.6861035285368366,1,0,0,1,0,0
20230114097089,1,3,0,11,89.07622397050037,0,8.097838542772761,4,1,1,0,1,1
20230114097096,0,5,0,5,10.872294830320527,0,2.1744589660641056,1,1,0,0,0,0
20230114097111,0,6,0,78,84.73557557513446,0,1.5779683456075377,4,1,0,1,1,1
20230114097116,1,2,0,22,28.09168799555465,0,2.1581421248045163,2,1,1,0,0,0
20230114097159,0,4,0,3,10.370737393585244,0,3.456912464528415,1,1,0,0,0,1
20230114097160,0,5,0,4,34.967319212827576,0,8.741829803206894,4,1,1,1,0,0
20230114097202,0,2,0,2,18.99870582479863,2,9.499352912399315,2,1,0,1,0,1
20230114097204,0,4,0,6,28.140983883734982,0,5.600271362922277,2,0,1,0,0,0
20230114097233,1,5,0,3,12.33361237393114,1,4.111204124643714,1,1,0,0,0,0
20230114097267,0,5,0,1,10.712771970725116,0,10.712771970725116,1,0,0,0,1,0
20230114097365,1,4,0,2,20.06658500475735,0,10.033292502378675,1,1,0,0,0,0
20230114097482,0,3,0,14,83.23572869892396,0,7.177934700209744,5,1,1,1,0,0
20230114097495,1,4,0,3,29.93628214188838,0,9.978760713962794,1,0,0,0,1,0
20230114097519,0,3,0,12,25.456888803659684,2,3.5494100739989816,1,1,0,0,0,0
20230114097540,1,4,0,1,11.380228010237108,1,11.380228010237108,1,1,0,0,0,1
20230114097622,1,4,0,15,45.50906030056054,0,5.014648948110991,3,1,0,0,1,0
20230114097625,0,3,0,1,10.455675824642752,0,10.455675824642752,1,0,0,1,0,0
20230114097646,0,4,0,4,35.698688742171356,0,8.924672185542839,4,0,1,1,1,0
20230114097661,0,3,0,5,19.393166105820434,0,5.941803504107973,2,1,0,0,0,0
20230114097789,0,5,0,6,49.68474251567969,0,8.280790419279947,3,0,1,0,0,0
20230114097808,0,3,0,1,10.510559281627843,0,10.510559281627843,1,0,0,0,1,0
20230114097851,0,4,0,17,29.64755440860089,0,2.9498350878095856,3,1,0,1,0,1
20230114097968,0,5,0,17,65.68553035030949,0,6.166793853069701,3,1,1,1,0,1
20230114097969,0,5,0,11,19.836637848513668,0,2.9070153906784424,2,1,0,1,0,1
20230114097998,0,5,0,2,20.510853890419313,1,10.255426945209656,1,0,0,1,0,0
20230114098059,0,3,0,4,32.42410766286594,0,8.106026915716486,3,1,1,1,0,0
20230114098061,0,3,0,7,27.407724043310544,0,6.587136323379421,3,1,0,1,0,0
20230114098102,0,4,0,4,35.17213714354367,0,8.793034285885918,2,0,1,0,0,0
20230114098135,0,4,0,3,19.227161408914938,2,7.185786638429269,2,1,0,1,0,0
20230114098168,1,4,0,3,19.90620047414717,0,7.350072548886855,2,1,0,0,0,1
20230114098197,0,5,0,20,106.59528726425754,3,5.921068258725781,4,1,1,0,1,1
20230114098224,1,3,0,4,36.699938439087205,0,9.174984609771801,2,1,0,1,0,0
20230114098240,0,6,0,10,80.19249845986025,0,8.019249845986025,5,1,1,1,0,1
20230114098261,1,4,0,3,28.332799684168894,0,9.44426656138963,1,1,0,0,0,1
20230114098272,0,4,0,35,156.5871900438453,0,6.053629085524253,5,1,1,1,1,0
20230114098352,1,3,0,1,9.98109653186311,1,9.98109653186311,1,0,0,1,0,1
20230114098474,1,4,0,18,100.82727562596705,0,6.536014955198961,4,1,0,1,1,1
20230114098479,1,5,0,2,10.839737762149888,1,5.419868881074944,1,0,0,1,0,0
20230114098574,0,3,0,3,29.312082275568372,0,9.770694091856123,2,1,0,0,1,0
20230114098593,0,5,0,11,12.576266298556066,1,1.1432969362323695,1,1,0,0,0,1
20230114098599,0,4,0,1,10.156306404160087,1,10.156306404160087,1,0,0,1,0,0
20230114098602,0,2,0,1,10.77228827467366,0,10.77228827467366,1,0,0,1,0,0
20230114098610,0,2,0,5,39.88469378479717,0,7.976938756959434,1,0,0,1,0,0
20230114098635,1,5,0,1,11.771482491094766,1,11.771482491094766,1,1,0,0,0,0
20230114098637,0,5,0,1,11.258600796172445,1,11.258600796172445,1,1,0,0,0,1
20230114098644,1,3,0,33,28.989025596640687,0,1.4782042099224697,2,0,0,1,1,1
20230114098688,1,4,0,7,52.45475213086589,0,7.967283788709672,4,1,1,1,0,0
20230114098689,0,4,0,35,59.772291967163454,0,5.870854107159873,2,1,0,0,1,1
20230114098732,0,3,0,1,10.316457760130064,0,10.316457760130064,1,0,0,1,0,1
20230114098835,0,5,0,10,13.054942840579685,1,1.3054942840579684,1,1,0,0,0,0
20230114098843,0,6,0,11,79.04473536170195,0,7.711308742522811,3,0,1,0,1,0
20230114098896,0,3,0,1,9.991818891326092,1,9.991818891326092,1,0,0,1,0,0
20230114098907,0,4,0,1,10.146590581589942,1,10.146590581589942,1,0,0,1,0,0
20230114099030,0,3,0,2,12.024316928618632,1,6.012158464309316,1,1,0,0,0,0
20230114099055,0,2,0,12,95.75920777348914,1,7.979933981124095,1,0,0,1,0,0
20230114099155,0,5,0,1,10.156306404160087,1,10.156306404160087,1,0,0,1,0,0
20230114099239,1,3,0,19,113.51778967276927,3,6.731765958206133,4,1,0,1,1,1
20230114099240,0,4,0,4,27.707419849457715,1,7.577403475282478,3,1,1,0,0,0
20230114099285,1,4,0,3,25.596854930371855,0,8.532284976790619,2,1,0,0,0,0
20230114099295,0,4,0,31,171.85640205618083,0,6.9175585938755155,4,1,1,0,1,0
20230114099301,0,5,0,4,19.315188904854843,0,4.828797226213711,2,0,1,1,0,0
20230114099357,0,5,0,22,141.56727342883846,0,7.120475465250203,4,1,1,0,1,1
20230114099392,1,3,0,5,44.767120930362715,0,8.953424186072542,2,1,0,1,0,0
20230114099432,0,5,0,23,134.80225112296404,0,6.524764898572077,6,1,1,1,1,0
20230114099456,0,4,0,57,229.53965146836754,0,6.251713606793035,5,1,1,1,1,1
20230114099463,1,5,0,1,10.784524094193491,1,10.784524094193491,1,1,0,0,0,1
20230114099492,0,5,0,4,11.565147827640155,1,2.891286956910039,1,1,0,0,0,0
20230114099539,0,4,0,1,10.197909361850968,1,10.197909361850968,1,0,0,1,0,0
20230114099584,0,5,0,1,10.25769445336048,0,10.25769445336048,1,1,0,0,0,0
20230114099606,0,4,0,4,35.835849295996084,0,8.958962323999021,2,1,1,0,0,0
20230114099679,0,3,0,1,10.27163147557801,1,10.27163147557801,1,0,0,0,1,0
20230114099704,0,4,0,53,65.5530531249096,0,6.4966898232042425,2,0,1,1,0,0
20230114099740,0,4,0,17,65.51364269026284,0,7.161569737194867,4,1,0,1,1,1
20230114099872,0,4,0,4,11.074498019159236,1,2.768624504789809,1,0,0,0,1,1
20230114099899,1,4,0,4,11.732550834735129,1,2.933137708683782,1,1,0,0,0,0
20230114099902,1,5,0,3,9.946738594530444,0,3.315579531510148,1,0,1,0,0,1
20230114100005,0,3,0,1,10.103812733769658,1,10.103812733769658,1,0,0,1,0,1
20230114100040,0,3,0,45,174.18619461695607,0,5.7046882678778195,3,1,1,1,0,0
20230114100055,0,3,0,16,12.83684961912603,1,0.8023031011953768,1,1,0,0,0,1
20230114100097,0,4,0,12,80.69923644239246,0,7.476987481413283,6,1,1,1,1,0
20230114100119,0,3,0,2,10.348013104544886,0,5.174006552272443,1,0,0,1,0,1
20230114100141,1,5,0,4,10.762170357789897,0,2.690542589447474,1,0,0,1,0,0
20230114100163,1,3,0,19,69.12704198359413,0,4.539002124803481,2,1,0,0,1,0
20230114100203,0,4,0,1,10.27163147557801,1,10.27163147557801,1,0,0,0,1,0
20230114100232,0,5,0,8,74.85371590091138,0,9.356714487613923,5,1,1,0,1,1
20230114100335,0,3,0,11,62.02751786544974,0,6.286056811641589,1,0,0,0,1,0
20230114100433,1,5,0,14,10.553857703740016,0,0.7538469788385725,1,0,0,1,0,1
20230114100435,0,4,0,9,13.455813910416952,1,1.4950904344907725,1,1,0,0,0,1
20230114100438,1,5,0,13,66.10513311496359,0,6.34529677327558,3,1,1,0,0,0
20230114100499,0,3,0,5,9.282754052485227,0,1.8565508104970454,1,0,0,1,0,0
20230114100549,0,6,0,1,11.060384472475045,0,11.060384472475045,1,1,0,0,0,0
20230114100704,0,3,0,1,10.389026137075234,0,10.389026137075234,1,0,0,1,0,0
20230114100755,1,4,0,2,18.272461160348357,1,9.136230580174178,2,0,0,1,1,1
20230114100782,1,4,0,7,39.94716275422246,2,8.122307663486545,2,1,0,1,0,0
20230114100802,1,4,0,1,10.38310110816935,0,10.38310110816935,1,0,0,1,0,1
20230114100829,1,2,0,1,10.236417809461043,0,10.236417809461043,1,0,0,0,1,1
20230114100837,0,6,0,5,28.015279816620186,0,6.144251797034833,1,0,0,0,1,1
