scd,gender,age_grp,order_date,total_qty,total_amt,event_product,num_category,amt/qty,prime_yn,most_product_0,most_product_1,most_product_2,most_product_3
20230103988756,1,4,1,20,11.887470778440049,0,1,0.5943735389220024,1,1,0,0,0
20230103988860,0,4,1,1,8.855235623206967,0,1,8.855235623206967,1,0,0,1,0
20230103988885,0,4,1,5,27.50137301645912,0,3,7.025210975989128,1,1,0,0,0
20230103988905,1,3,1,3,17.911915246667824,0,2,6.617802403525674,0,0,1,0,0
20230103989260,0,3,1,49,13.695212361942222,1,1,0.27949412983555555,0,0,1,0,0
20230103989264,1,5,1,3,18.580410483273155,0,2,6.759569552151143,1,1,0,0,0
20230103989768,0,4,1,12,75.74806550368405,0,5,7.68144266892251,1,0,1,0,0
20230103990248,0,4,1,5,19.5529346055046,1,1,5.976811922025025,0,0,0,1,0
20230103990477,0,3,1,1,10.1251099474784,1,1,10.1251099474784,0,0,0,1,0
20230103990637,0,3,1,4,18.690388059035413,0,1,4.672597014758853,0,1,0,0,0
20230103990866,1,2,1,1,10.08372360283906,1,1,10.08372360283906,1,0,0,1,0
20230103990873,1,4,1,6,9.931929226167432,0,1,1.655321537694572,1,0,0,1,0
20230103991311,0,4,1,1,10.516969037677818,0,1,10.516969037677818,0,1,0,0,0
20230103992478,0,4,1,21,26.787392917635643,0,3,3.2578339026462473,1,0,1,0,0
20230103992602,0,3,1,1,8.513385953073284,0,1,8.513385953073284,0,0,1,0,0
20230103992945,1,5,1,2,9.011035410141815,0,1,4.505517705070908,1,1,0,0,0
20230103992968,1,4,1,1,10.125310231882922,1,1,10.125310231882922,1,0,0,1,0
20230103993016,1,5,1,14,54.677678017079685,0,4,6.904368207888933,1,0,0,1,0
20230103993143,0,5,1,1,10.568260978408226,0,1,10.568260978408226,0,1,0,0,0
20230103993522,0,3,1,26,10.963376337755056,0,1,0.4216683206828868,1,0,0,1,0
20230103993897,0,4,1,2,16.680526387491458,0,2,8.340263193745729,0,1,0,0,0
20230103994406,0,4,1,12,9.955178267941482,0,1,0.8295981889951235,0,1,0,0,0
20230103994730,0,4,1,7,12.853811811001002,1,1,1.8362588301430003,0,0,1,0,0
20230103995215,0,4,1,4,33.403033744060096,0,3,8.350758436015024,0,1,0,0,0
20230103995228,0,3,1,21,134.6285615113826,0,6,7.178510734090652,0,0,1,0,0
20230103995356,1,4,1,27,19.653354715866072,0,2,1.7591084166438589,1,1,0,0,0
20230103995405,1,4,1,33,147.0726412072173,0,6,5.67194588809169,1,0,1,0,0
20230103995453,1,4,1,3,9.904936502301233,0,1,3.3016455007670777,1,0,1,0,0
20230103995627,0,5,1,11,63.72637021684163,1,5,7.527943528094149,0,1,0,0,0
20230103995750,0,4,1,47,75.06321637569067,0,1,1.7042683660586178,1,0,0,1,0
20230104000050,0,3,1,1,9.206031100388085,0,1,9.206031100388085,0,1,0,0,0
20230104000192,0,3,1,2,18.993945440305296,1,2,9.496972720152648,0,0,1,0,0
20230104000258,0,4,1,2,18.70085244151096,0,2,9.35042622075548,0,0,0,0,1
20230104000690,0,6,1,1,10.158168529848494,0,1,10.158168529848494,0,1,0,0,0
20230104000708,1,2,1,1,10.08372360283906,1,1,10.08372360283906,1,0,0,1,0
20230104001697,0,4,1,1,10.412020550242234,0,1,10.412020550242234,1,1,0,0,0
20230104996293,1,4,1,112,266.08475607865023,0,6,4.901599575763359,1,1,0,0,0
20230104996295,1,4,1,91,196.04305989098657,0,4,4.960010463669689,1,1,0,0,0
20230104996398,1,4,1,4,9.899529730681785,0,1,2.474882432670446,0,0,1,0,0
20230104996475,1,4,1,1,10.516969037677818,0,1,10.516969037677818,0,1,0,0,0
20230104996730,0,3,1,11,44.24351891808753,0,1,4.089595754551273,1,0,0,1,0
20230104996837,0,5,1,5,25.899856908759816,0,2,5.64732981124379,1,0,0,1,0
20230104996926,0,2,1,5,41.30843509152629,0,3,8.261687018305258,0,0,0,1,0
20230104996927,0,2,1,5,44.264751714628275,0,1,8.852950342925656,0,1,0,0,0
20230104997147,0,5,1,10,9.507551894644092,0,1,0.9507551894644092,0,1,0,0,0
20230104997393,0,3,1,12,10.196940441748334,0,1,0.8497450368123611,0,0,0,1,0
20230104997400,0,4,1,5,43.29942220488166,0,3,8.659884440976331,0,0,0,1,0
20230104997470,0,3,1,18,100.52110068810899,0,6,7.067744062849651,1,0,1,0,0
20230104997574,1,4,1,1,10.103812733769658,1,1,10.103812733769658,1,0,0,1,0
20230104997985,0,5,1,5,10.057109521191691,0,1,2.0114219042383383,0,0,0,1,0
20230104998578,0,2,1,1,10.306650011581617,0,1,10.306650011581617,1,1,0,0,0
20230104998768,0,4,1,1,10.484613193102277,0,1,10.484613193102277,0,1,0,0,0
20230104998814,0,4,1,1,10.907917358643626,1,1,10.907917358643626,0,0,1,0,0
20230104999013,0,3,1,6,41.787744450330024,0,2,7.588018576569648,0,0,1,0,0
20230104999259,0,4,1,1,8.160803920954665,0,1,8.160803920954665,0,1,0,0,0
20230104999344,0,4,1,1,10.412020550242234,0,1,10.412020550242234,1,1,0,0,0
20230104999571,1,6,1,7,10.383658073342485,0,1,1.4833797247632121,0,1,0,0,0
20230104999597,1,6,1,6,27.69465893689592,0,2,6.654306480609786,0,0,0,1,0
20230105007583,0,4,1,1,10.412020550242234,0,1,10.412020550242234,1,1,0,0,0
20230105009691,0,2,1,1,10.400650262332936,0,1,10.400650262332936,0,1,0,0,0
20230105010302,0,4,1,14,25.96922233220731,2,1,6.394185368463477,1,0,1,0,0
20230105012204,0,4,1,1,10.412020550242234,0,1,10.412020550242234,1,1,0,0,0
20230106015113,0,3,1,1,10.349358568612542,0,1,10.349358568612542,0,1,0,0,0
20230106017639,1,5,1,8,68.77289062409143,1,1,8.596611328011429,0,0,0,1,0
20230106021342,0,3,1,1,10.516969037677818,0,1,10.516969037677818,0,1,0,0,0
20230106026499,0,5,1,1,9.486000469200638,0,1,9.486000469200638,0,1,0,0,0
20230107035366,0,4,0,3,25.507393641226436,0,2,8.502464547075478,1,0,1,0,0
20230108041023,0,4,0,13,80.69550495789461,2,5,7.247021324986562,0,0,0,1,0
20230109046418,1,4,1,196,15.647346944211266,1,1,0.0798334027765881,0,0,1,0,0
20230109050695,0,5,1,33,133.26660969980796,0,5,5.359414110125083,1,0,1,0,0
20230109053509,1,4,1,1,11.515093113920798,1,1,11.515093113920798,1,0,1,0,0
20230109054471,0,4,1,7,50.05171393745542,0,4,7.643733944446544,1,1,0,0,0
20230110055016,1,4,1,26,54.757486322640155,0,2,3.9770870755951466,1,1,0,0,0
20230110055100,0,3,1,15,93.59624039595305,0,5,7.242395173411598,0,0,1,0,0
20230110056500,1,3,1,20,14.54944501244172,1,1,0.727472250622086,1,0,1,0,0
20230110059721,0,4,1,39,26.62366606109844,2,1,0.7942685319564955,1,0,1,0,0
20230110063242,0,4,1,10,27.200570948709043,0,2,4.182145249901962,1,1,0,0,0
20230110063605,0,5,1,16,92.25663804907052,0,4,7.024802124644359,1,0,0,0,1
20230110063645,1,3,1,5,38.8954931081661,0,3,7.77909862163322,0,0,0,1,0
20230110064825,1,5,1,104,14.703951458473934,1,1,0.14138414863917245,0,0,1,0,0
20230110065785,0,4,1,15,28.473144689987144,0,2,3.305538713424953,1,1,0,0,0
20230110066723,0,3,1,1,8.080237416216702,0,1,8.080237416216702,0,0,0,1,0
20230110067296,0,4,1,10,70.12778881408322,0,6,7.608516457175624,0,0,1,0,0
20230111068588,0,5,1,25,145.40475970298948,0,8,7.255656170888677,1,0,1,0,0
20230111071770,0,3,1,180,15.22483786250234,1,1,0.08458243256945745,0,0,1,0,0
20230111071784,1,4,1,6,35.66598981220284,0,3,6.6109196101512495,0,0,1,0,0
20230111073180,0,5,1,31,13.576169024806283,1,1,0.43794093628407366,1,0,1,0,0
20230111073514,1,4,1,13,70.38445142874579,1,1,6.445041714861919,0,0,0,0,1
20230111073758,1,4,1,15,13.19330820924319,1,1,0.8795538806162126,0,0,1,0,0
20230111074327,0,2,1,20,13.487007879880162,1,1,0.6743503939940081,0,0,1,0,0
20230111074339,1,3,1,19,13.64550247818687,1,1,0.7181843409572037,0,0,1,0,0
20230111074409,0,4,1,43,14.09259972315488,1,1,0.32773487728267164,0,0,1,0,0
20230111074620,0,5,1,8,58.49759525695477,3,3,8.71522466555478,0,0,0,1,0
20230111074726,0,3,1,2,20.374320615863333,2,1,10.187160307931666,0,0,0,1,0
20230111075184,1,3,1,11,13.233213994835792,1,1,1.203019454075981,1,0,1,0,0
20230111075349,0,6,1,5,44.28326220995641,0,3,8.856652441991283,0,0,1,0,0
20230111075569,0,4,1,6,11.271948845504228,1,1,1.8786581409173715,1,0,1,0,0
20230111076416,0,4,1,1,9.965334955862208,1,1,9.965334955862208,0,0,0,1,0
20230111076506,1,6,1,8,63.55592300463829,0,5,8.341698373674289,1,1,0,0,0
20230111076748,0,5,1,2,18.16375706462481,0,1,9.081878532312405,1,0,1,0,0
20230111077074,1,4,1,3,30.550731869875698,3,1,10.183577289958565,0,0,0,1,0
20230111077114,0,3,1,8,71.12883473677832,0,7,8.89110434209729,0,1,0,0,0
20230111077975,1,4,1,7,54.76584083279364,0,1,8.3325320198065,1,0,1,0,0
20230111078404,1,3,1,4,21.28901890121432,2,2,5.32225472530358,1,0,0,1,0
20230112078784,0,4,1,25,155.65379128747307,0,4,7.000167144220029,1,0,0,0,1
20230112078788,0,4,1,2,9.568084743872936,0,1,4.784042371936468,0,0,0,0,1
20230112080118,1,4,1,2,10.818237097391457,1,1,5.409118548695728,0,0,0,1,0
20230112080191,0,3,1,10,13.931657589428632,1,1,1.3931657589428632,1,0,1,0,0
20230112080267,0,4,1,1,10.176411254012365,1,1,10.176411254012365,0,0,0,1,0
20230112080329,1,5,1,67,14.419444484636433,1,1,0.21521558932293183,0,0,1,0,0
20230112080557,0,5,1,11,65.06209984558994,0,3,6.659616145064932,0,0,1,0,0
20230112081010,0,4,1,8,63.92903818369373,0,3,7.991129772961716,1,0,0,0,1
20230112081060,1,2,1,25,13.433629155153064,1,1,0.5373451662061225,0,0,1,0,0
20230112081694,1,6,1,25,13.07107218827772,1,1,0.5228428875311087,0,0,1,0,0
20230112081924,1,6,1,1,11.771482491094766,1,1,11.771482491094766,0,0,1,0,0
20230112081926,0,4,1,3,12.006517438790189,1,1,4.002172479596729,0,0,1,0,0
20230112082102,0,5,1,6,13.171977963549317,1,1,2.1953296605915527,1,0,1,0,0
20230112082266,0,5,1,10,40.09935371977271,0,4,5.533380358093515,0,1,0,0,0
20230112082487,1,5,1,15,23.00462755099646,2,1,1.7302007537721202,0,0,0,1,0
20230112082518,1,5,1,25,14.482057570205727,1,1,0.5792823028082291,0,0,1,0,0
20230112082623,0,4,1,11,12.453413076823548,1,1,1.1321284615294134,1,0,1,0,0
20230112082747,0,5,1,11,71.5523188848181,0,4,7.032902695189816,1,1,0,0,0
20230112082904,0,5,1,42,14.052030643196815,1,1,0.3345721581713527,1,0,1,0,0
20230112082920,1,5,1,1,11.737515968943349,1,1,11.737515968943349,0,0,1,0,0
20230112083067,1,5,1,10,13.441429284741124,1,1,1.3441429284741124,1,0,1,0,0
20230112083265,0,3,1,1,11.689966437320258,1,1,11.689966437320258,1,0,1,0,0
20230112083566,0,4,1,10,13.5611742827853,1,1,1.35611742827853,1,0,1,0,0
20230112083778,0,5,1,7,56.05128774164636,1,3,8.535389329800847,0,0,1,0,0
20230112083979,1,4,1,5,34.97018451094038,3,2,7.790277833672524,0,0,1,0,0
20230112083986,0,4,1,21,85.0571292686669,0,3,5.721359138064904,1,1,0,0,0
20230112084166,0,4,1,9,13.432221728400132,1,1,1.4924690809333478,0,0,1,0,0
20230112084253,1,4,1,6,12.64764464953162,1,1,2.1079407749219365,1,0,1,0,0
20230112084264,0,4,1,20,10.631350120184528,0,1,0.5315675060092264,1,0,0,1,0
20230112084394,0,5,1,2,20.65358518649372,1,2,10.32679259324686,0,1,0,0,0
20230112084550,1,4,1,29,13.854478354521463,1,1,0.4777406329145332,0,0,1,0,0
20230112084745,0,3,1,5,12.444758782643088,1,1,2.4889517565286177,1,0,1,0,0
20230112084795,1,5,1,10,13.408911306959125,1,1,1.3408911306959124,1,0,1,0,0
20230112084844,0,2,1,1,10.1251099474784,1,1,10.1251099474784,0,0,0,1,0
20230112085235,1,3,1,13,43.08199273252497,0,4,5.070297659352728,1,1,0,0,0
20230112085449,0,5,1,1,10.176411254012365,1,1,10.176411254012365,0,0,0,1,0
20230112085488,0,4,1,1,11.737515968943349,1,1,11.737515968943349,0,0,1,0,0
20230112085764,1,5,1,3,12.836122931975446,1,1,4.278707643991815,0,0,1,0,0
20230112085964,0,4,1,1,10.1251099474784,1,1,10.1251099474784,0,0,0,1,0
20230112086025,0,4,1,1,11.771482491094766,1,1,11.771482491094766,0,0,1,0,0
20230112086131,1,4,1,1,10.481251939552507,1,1,10.481251939552507,0,1,0,0,0
20230112086260,0,5,1,9,36.64476045530096,1,1,7.061015438267603,0,0,0,1,0
20230112086354,0,4,1,13,70.56095053957054,0,4,7.28438151424649,0,1,0,0,0
20230112086491,0,3,1,1,11.664942441499328,1,1,11.664942441499328,1,0,1,0,0
20230112086566,0,4,1,20,99.6211149321765,1,3,5.755698154840252,1,1,0,0,0
20230112086659,0,4,1,34,154.01062096772574,2,5,5.578280332974049,1,1,0,0,0
20230112086934,0,3,1,1,9.998024706360116,0,1,9.998024706360116,0,0,0,0,1
20230112087136,1,4,1,2,11.225416710831292,1,1,5.612708355415646,0,1,0,0,0
20230112087193,0,4,1,10,82.78593605271173,0,5,8.278593605271173,0,1,0,0,0
20230112087397,0,2,1,43,204.45418762805488,1,5,7.526806336213368,0,1,0,0,0
20230112087443,0,3,1,20,138.21121538745035,0,6,7.420572508981134,0,1,0,0,0
20230112087461,0,4,1,1,9.592059086354348,0,1,9.592059086354348,1,1,0,0,0
20230112087897,0,3,1,12,59.09455488639136,0,5,6.312451251864398,0,1,0,0,0
20230112087915,0,3,1,5,37.94092519103289,1,2,8.290133053550274,1,0,0,1,0
20230113088089,0,3,1,1,10.197909361850968,1,1,10.197909361850968,0,0,0,1,0
20230113088159,1,4,1,3,11.156550476040492,1,1,3.718850158680164,0,0,1,0,0
20230113088296,1,4,1,2,20.207625467539316,2,1,10.103812733769658,1,0,0,1,0
20230113088343,1,5,1,1,9.949893925350285,1,1,9.949893925350285,1,0,0,1,0
20230113088357,0,4,1,14,74.5363926373432,0,4,6.579519093895076,0,1,0,0,0
20230113088379,0,4,1,8,69.2361066418411,1,4,8.654513330230138,0,0,0,1,0
20230113088477,0,4,1,9,33.79690911103077,0,3,5.649937711710322,0,1,0,0,0
20230113088491,1,5,1,6,13.39562345098129,1,1,2.232603908496882,1,0,1,0,0
20230113088507,1,3,1,5,37.447861964194416,0,3,8.178252975120682,0,0,0,1,0
20230113088540,0,5,1,1,10.1251099474784,1,1,10.1251099474784,0,0,0,1,0
20230113088610,0,5,1,2,19.99176880360419,2,1,9.995884401802096,1,0,0,1,0
20230113088630,0,5,1,6,39.23853290287134,1,3,7.465680843101294,1,1,0,0,0
20230113088834,0,5,1,1,11.664942441499328,1,1,11.664942441499328,1,0,1,0,0
20230113088890,0,3,1,33,132.91084833805849,2,4,5.891125561719826,1,1,0,0,0
20230113088893,0,4,1,39,253.66291734390066,0,6,7.128990754494393,1,1,0,0,0
20230113089090,1,4,1,18,13.353476685668044,1,1,0.7418598158704469,0,0,1,0,0
20230113089097,1,4,1,1,10.202814064582626,1,1,10.202814064582626,0,1,0,0,0
20230113089113,1,5,1,9,66.23951109220431,2,3,8.575552931853961,0,1,0,0,0
20230113089731,0,5,1,1,10.481251939552507,1,1,10.481251939552507,0,1,0,0,0
20230113089813,1,6,1,1,11.162431380106575,1,1,11.162431380106575,1,0,1,0,0
20230113089837,1,3,1,34,35.96142800062849,3,3,1.0611885582483727,1,1,0,0,0
20230113089913,0,6,1,1,10.103812733769658,1,1,10.103812733769658,1,0,0,1,0
20230113089994,0,2,1,8,25.110959794353583,2,1,4.07125671297876,0,0,1,0,0
20230113090058,0,5,1,11,57.671021134246885,1,3,6.087997314697135,0,0,1,0,0
20230113090178,1,4,1,5,12.84853424174625,1,1,2.56970684834925,1,0,1,0,0
20230113090218,0,5,1,1,10.455675824642752,0,1,10.455675824642752,0,1,0,0,0
20230113090266,0,2,1,9,27.601472849899316,0,1,4.79623035369248,1,1,0,0,0
20230113090312,0,4,1,44,13.926371021144186,1,1,0.3165084322987315,1,0,1,0,0
20230113090321,1,6,1,2,10.545367754151744,1,1,5.272683877075872,0,0,1,0,0
20230113090327,0,4,1,35,178.52767897888623,1,5,6.316127890443255,1,1,0,0,0
20230113090328,1,2,1,1,10.08372360283906,1,1,10.08372360283906,1,0,0,1,0
20230113090385,1,6,1,11,12.453413076823548,1,1,1.1321284615294134,1,0,1,0,0
20230113090439,0,4,1,5,24.065054426931447,2,1,7.32057568727237,0,0,1,0,0
20230113090444,0,4,1,4,33.85687806195219,0,3,8.464219515488047,0,1,0,0,0
20230113090573,1,4,1,1,10.725929036924466,1,1,10.725929036924466,0,0,1,0,0
20230113090654,0,4,1,96,15.613649799763138,1,1,0.16264218541419936,0,0,1,0,0
20230113090722,0,4,1,68,262.14834550329164,1,7,6.0809454817758555,0,0,0,1,0
20230113090863,0,5,1,2,11.928149466466664,1,1,5.964074733233332,0,0,1,0,0
20230113090917,1,3,1,30,13.815809513272685,1,1,0.4605269837757561,1,0,1,0,0
20230113090959,1,3,1,1,9.200391041122517,1,1,9.200391041122517,0,1,0,0,0
20230113091229,0,5,1,1,11.235008887808728,1,1,11.235008887808728,0,0,1,0,0
20230113091383,0,6,1,23,53.20743354178719,0,2,4.210487242825363,1,1,0,0,0
20230113091405,1,4,1,6,55.70194342537991,2,2,9.283657237563318,0,0,0,1,0
20230113091542,1,6,1,3,13.131386545902018,1,1,4.377128848634006,1,0,1,0,0
20230113091743,0,4,1,1,12.105351352020772,1,1,12.105351352020772,0,0,1,0,0
20230113091768,0,3,1,81,127.21152485785908,0,6,4.507578470161264,0,0,1,0,0
20230113091788,1,4,1,1,11.58989576532275,1,1,11.58989576532275,0,0,1,0,0
20230113091817,0,3,1,6,12.229989347423585,1,1,2.038331557903931,0,0,1,0,0
20230113091866,0,5,1,10,11.544433821905134,1,1,1.1544433821905133,0,1,0,0,0
20230113091925,0,5,1,2,9.611730522042317,1,1,4.805865261021158,0,1,0,0,0
20230113091989,0,5,1,3,12.2049420065988,1,1,4.0683140021996005,1,0,1,0,0
20230113092033,0,3,1,10,13.481492706873176,1,1,1.3481492706873177,0,0,1,0,0
20230113092076,0,5,1,12,83.99964817986996,0,4,7.507749533574466,1,1,0,0,0
20230113092094,0,5,1,1,10.961295207644392,1,1,10.961295207644392,0,0,0,0,1
20230113092185,0,3,1,2,12.120422160288976,1,1,6.060211080144488,1,0,1,0,0
20230113092202,1,2,1,9,13.554467819895985,1,1,1.5060519799884426,1,0,1,0,0
20230113092216,0,4,1,1,10.176411254012365,1,1,10.176411254012365,0,0,0,1,0
20230113092224,0,5,1,1,10.201033318424798,1,1,10.201033318424798,0,0,1,0,0
20230113092237,0,5,1,9,47.35372005286097,0,2,6.3176661429176395,0,1,0,0,0
20230113092248,1,6,1,5,37.72142160401904,0,2,8.317361516997423,0,1,0,0,0
20230113092290,1,4,1,1,10.103812733769658,1,1,10.103812733769658,1,0,0,1,0
20230113092292,0,4,1,2,17.85770925193468,1,2,8.92885462596734,1,1,0,0,0
20230113092315,1,4,1,5,12.528920345377175,1,1,2.505784069075435,1,0,1,0,0
20230113092405,1,4,1,19,86.92310804590232,0,4,5.943524072071521,0,0,1,0,0
20230113092423,0,3,1,3,22.014963495001904,2,1,8.12022285350538,1,0,1,0,0
20230113092492,1,4,1,3,12.27752316120077,1,1,4.092507720400257,0,0,1,0,0
20230113092568,1,4,1,50,217.57938858886175,0,6,5.954487824576781,1,1,0,0,0
20230113092571,1,5,1,48,13.16848522287091,1,1,0.27434344214314393,0,0,0,1,0
20230113092591,1,4,1,3,27.716896342913873,1,3,9.238965447637957,0,1,0,0,0
20230113092598,0,3,1,3,11.57984552299625,1,1,3.8599485076654165,0,1,0,0,0
20230113092698,1,3,1,9,12.965711906537503,1,1,1.4406346562819448,0,0,0,0,1
20230113092732,0,5,1,5,27.643182731273214,0,1,7.00400788941764,1,0,1,0,0
20230113092734,0,5,1,18,70.64346819147637,0,3,6.844229245417745,0,0,0,1,0
20230113092763,0,3,1,42,192.23417300736529,1,6,5.782549407187973,1,1,0,0,0
20230113092764,1,4,1,1,10.202814064582626,1,1,10.202814064582626,0,1,0,0,0
20230113092796,1,5,1,4,12.548715092903311,1,1,3.137178773225828,1,0,1,0,0
20230113092886,1,3,1,7,12.149507585033072,1,1,1.7356439407190103,0,0,1,0,0
20230113092913,1,4,1,5,11.843825060371518,1,1,2.3687650120743036,1,0,1,0,0
20230113093192,0,4,1,5,11.902206989137602,1,1,2.3804413978275205,1,0,1,0,0
20230113093206,0,5,1,27,89.44623023004966,0,5,3.7873019716973957,0,0,0,1,0
20230113093295,1,3,1,2,11.461642696843066,1,1,5.730821348421533,0,0,0,0,1
20230113093308,0,4,1,4,27.969425591793296,0,2,7.70192732680658,0,0,1,0,0
20230113093324,1,4,1,1,11.21142840348472,1,1,11.21142840348472,0,0,1,0,0
20230113093325,1,4,1,1,11.737515968943349,1,1,11.737515968943349,0,0,1,0,0
20230113093326,1,6,1,38,13.702342979678836,1,1,0.360587973149443,0,0,1,0,0
20230113093694,1,3,1,2,18.690520039096725,2,2,9.345260019548363,0,1,0,0,0
20230113093745,1,5,1,3,11.204237641759402,1,1,3.7347458805864675,0,0,1,0,0
20230113093793,0,4,1,19,120.12262387178384,0,5,7.006486850792594,1,1,0,0,0
20230113093902,1,4,1,1,11.69890698259567,1,1,11.69890698259567,1,0,1,0,0
20230113093935,0,4,1,5,11.940843280579326,1,1,2.388168656115865,0,0,1,0,0
20230113093942,0,4,1,29,147.8296202603007,0,4,5.639714076410614,0,1,0,0,0
20230113093947,1,4,1,13,12.635732681428562,1,1,0.9719794370329663,1,0,1,0,0
20230113094011,0,5,1,28,194.64808575820916,1,6,7.427272880974761,0,1,0,0,0
20230113094117,0,4,1,2,11.024562326632154,1,1,5.512281163316077,0,0,1,0,0
20230113094123,0,4,1,42,187.901185909187,0,6,6.109017797104183,1,1,0,0,0
20230113094138,1,2,1,2,10.893047333337728,1,1,5.446523666668864,0,0,1,0,0
20230113094149,0,3,1,1,11.178920182912805,1,1,11.178920182912805,0,0,1,0,0
20230113094167,0,3,1,7,35.71133333545395,0,2,5.506712104479316,0,0,1,0,0
20230113094276,0,6,1,1,10.176411254012365,1,1,10.176411254012365,0,0,0,1,0
20230113094290,0,4,1,30,13.45617779944914,1,1,0.448539259981638,1,0,1,0,0
20230113094291,1,3,1,118,72.78002960827749,0,2,0.6462398933240211,0,0,0,1,0
20230113094309,1,3,1,7,61.41507922766388,0,3,8.773582746809126,1,0,1,0,0
20230113094377,0,3,1,97,14.660738277086878,1,1,0.15114163172254513,0,0,1,0,0
20230113094409,0,5,1,2,11.152830393342503,1,1,5.576415196671252,1,1,0,0,0
20230113094428,1,5,1,12,44.15157995710426,3,1,5.142794926981601,0,0,1,0,0
20230113094530,0,3,1,6,18.86650297694564,0,2,5.589578046962635,0,1,0,0,0
20230113094540,1,4,1,2,11.372938997391172,1,1,5.686469498695586,1,0,1,0,0
20230113094553,0,4,1,4,12.644885485317364,1,1,3.161221371329341,1,0,1,0,0
20230113094582,0,4,1,1,10.176411254012365,1,1,10.176411254012365,0,0,0,1,0
20230113094590,0,2,1,8,26.794242770609458,0,3,4.978860185159168,0,1,0,0,0
20230113094605,0,4,1,6,50.65727416807558,0,5,8.442879028012596,0,1,0,0,0
20230113094703,1,3,1,4,36.24837013459376,0,2,9.06209253364844,0,0,1,0,0
20230113094710,1,5,1,4,12.901379991252446,1,1,3.2253449978131115,1,0,1,0,0
20230113094737,0,4,1,6,33.063343430940975,0,2,5.969892274572756,1,0,1,0,0
20230113094744,0,5,1,4,36.40636979447425,0,3,9.101592448618563,0,0,1,0,0
20230113094771,0,5,1,5,12.940604062522764,1,1,2.588120812504553,0,0,1,0,0
20230113094784,0,4,1,3,19.826622735062855,2,1,7.348344504292978,1,1,0,0,0
20230113094816,1,4,1,1,11.178920182912805,1,1,11.178920182912805,0,0,1,0,0
20230113094866,0,4,1,1,11.771482491094766,1,1,11.771482491094766,0,0,1,0,0
20230113094910,0,4,1,25,42.54561963655641,0,2,5.700944318514816,0,1,0,0,0
20230113094931,0,4,1,6,19.531230931505483,0,2,3.2552051552509145,1,1,0,0,0
20230113094941,1,4,1,1,11.235008887808728,1,1,11.235008887808728,0,0,1,0,0
20230113094966,0,4,1,15,85.19548851929552,0,4,6.874933925652529,0,1,0,0,0
20230113094991,0,3,1,2,18.233620296331228,0,2,9.116810148165614,0,1,0,0,0
20230113095014,0,3,1,5,45.06946815350241,0,4,9.013893630700483,0,0,0,1,0
20230113095021,0,2,1,10,12.648836749680669,1,1,1.264883674968067,0,0,1,0,0
20230113095023,1,4,1,17,83.47484801934203,0,4,5.500462166168491,1,1,0,0,0
20230113095111,0,3,1,2,11.05881093278828,1,1,5.52940546639414,1,0,1,0,0
20230113095182,1,5,1,7,63.320504260697994,1,3,9.045786322956856,0,0,0,1,0
20230113095201,1,4,1,10,13.677145789087495,1,1,1.3677145789087495,1,0,1,0,0
20230113095247,0,2,1,1,9.906483061515926,0,1,9.906483061515926,0,0,0,0,1
20230113095338,1,2,1,1,11.049317340813348,1,1,11.049317340813348,0,0,1,0,0
20230113095355,1,4,1,4,34.61978718769258,0,2,8.654946796923145,0,0,1,0,0
20230113095395,0,3,1,15,82.52464521999462,1,3,7.296515652289451,1,0,0,1,0
20230113095417,0,6,1,1,10.176411254012365,1,1,10.176411254012365,0,0,0,1,0
20230113095425,0,4,1,14,86.64926366656142,0,5,7.149508842777091,0,1,0,0,0
20230113095556,0,4,1,13,88.68099586802462,2,5,7.311527548720092,1,0,0,1,0
20230113095586,0,5,1,1,10.104998803723223,1,1,10.104998803723223,0,0,0,1,0
20230113095610,0,4,1,2,11.03703252774426,0,1,5.51851626387213,1,0,0,0,1
20230113095717,0,4,1,4,34.28668716484472,0,2,8.57167179121118,0,0,1,0,0
20230113095730,0,3,1,2,20.207625467539316,2,1,10.103812733769658,1,0,0,1,0
20230113095792,0,3,1,10,10.90063911886528,0,1,1.090063911886528,1,0,1,0,0
20230113095976,0,5,1,6,38.795780181329505,0,2,7.311687943231228,0,1,0,0,0
20230113096128,0,3,1,2,17.054400281926846,0,2,8.527200140963423,1,1,0,0,0
20230113096151,1,3,1,5,13.056578212863007,1,1,2.6113156425726016,0,0,1,0,0
20230113096228,0,4,1,49,94.16853466754777,3,5,2.1201449598522344,1,1,0,0,0
20230113096246,0,4,1,9,61.44730482558066,0,5,7.1568485852092145,0,1,0,0,0
20230113096268,0,3,1,1,10.589937355648342,1,1,10.589937355648342,0,1,0,0,0
20230113096298,1,3,1,5,10.8312324344554,0,1,2.16624648689108,0,0,1,0,0
20230113096324,0,4,1,48,154.39313653591734,0,5,4.958973474190097,1,1,0,0,0
20230113096389,0,3,1,7,50.17822421987432,0,5,7.613543691528105,0,0,0,0,1
20230113096398,0,6,1,5,44.930139794979965,0,3,8.986027958995994,0,0,1,0,0
20230113096424,1,5,1,1,11.69890698259567,1,1,11.69890698259567,1,0,1,0,0
20230113096427,0,4,1,19,91.91284191818366,4,4,5.501692949442677,0,0,0,1,0
20230113096456,0,3,1,1,11.00011453846092,1,1,11.00011453846092,0,0,1,0,0
20230113096478,1,5,1,1,11.52555537087025,1,1,11.52555537087025,0,0,1,0,0
20230113096499,0,3,1,1,10.103812733769658,1,1,10.103812733769658,1,0,0,1,0
